id,Provider.ID,Hospital.Name,Location,Measure.Response.OP_17,Measure.Response.SM_PART_NURSE,Measure.Response.OP_25,Measure.Response.SM_PART_STROKE,Measure.Response.SM_PART_CARD,Measure.Response.OP_12,Measure.Response.SM_PART_GEN_SURG,Measure.Response.ACS_REGISTRY,DRG.Definition,Provider.Name,Provider.Street.Address,Provider.City,Provider.State,Provider.Zip.Code,Hospital.Referral.Region.Description,Total.Discharges,Average.Covered.Charges,Average.Total.Payments,Average.Medicare.Payments
3900,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,20,"$39,875.00 ","$9,811.55 ","$8,799.15 "
3905,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,16,"$54,986.50 ","$16,399.37 ","$14,104.93 "
3909,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,15,"$130,327.00 ","$32,983.00 ","$31,208.46 "
3911,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,252 - OTHER VASCULAR PROCEDURES W MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,20,"$64,596.35 ","$17,364.35 ","$15,856.30 "
3913,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,38,"$85,905.15 ","$20,041.94 ","$18,547.05 "
3932,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,47,"$52,900.42 ","$11,203.72 ","$9,936.76 "
3943,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,11,"$27,686.00 ","$7,104.54 ","$5,978.36 "
3953,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,31,"$60,167.54 ","$14,960.09 ","$12,446.03 "
3962,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,16,"$54,774.93 ","$10,785.75 ","$10,011.50 "
3967,110164,COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE
MACON, GA 31217
(32.84579837900003, -83.61879732099999)",Yes,N,Yes,Y,Y,Yes,N,NA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,23,"$37,127.21 ","$12,342.43 ","$11,559.13 "
3973,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,49,"$48,699.53 ","$13,434.51 ","$11,900.32 "
3984,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,12,"$93,156.66 ","$32,225.66 ","$31,644.75 "
3989,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,252 - OTHER VASCULAR PROCEDURES W MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,22,"$55,509.54 ","$20,226.36 ","$19,421.40 "
3996,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,13,"$53,995.69 ","$11,709.76 ","$9,060.69 "
3997,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,21,"$95,449.09 ","$24,062.57 ","$20,729.80 "
4014,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,35,"$49,925.82 ","$12,002.88 ","$11,105.51 "
4016,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,22,"$48,819.45 ","$16,578.31 ","$15,562.31 "
4024,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW
RIVERDALE, GA 30274
(33.57779692500003, -84.38957821499997)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,GA - Atlanta,12,"$36,995.00 ","$13,832.16 ","$12,805.16 "
4040,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,252 - OTHER VASCULAR PROCEDURES W MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,39,"$71,056.97 ","$16,255.25 ","$15,386.84 "
4047,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,42,"$83,123.73 ","$18,798.02 ","$15,312.71 "
4049,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,253 - OTHER VASCULAR PROCEDURES W CC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,33,"$70,377.93 ","$14,713.81 ","$12,366.60 "
4058,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,23,"$59,039.13 ","$14,068.21 ","$13,185.08 "
4063,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,20,"$88,745.70 ","$28,166.60 ","$26,041.10 "
4068,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,141,"$60,748.46 ","$12,709.70 ","$8,985.88 "
4077,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,28,"$48,433.35 ","$13,693.75 ","$11,557.46 "
4084,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,28,"$92,603.64 ","$17,884.50 ","$15,739.39 "
4088,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,14,"$54,337.85 ","$8,878.00 ","$8,078.57 "
4092,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,26,"$61,067.42 ","$10,014.65 ","$8,782.96 "
4105,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,17,"$39,352.35 ","$10,141.47 ","$7,415.88 "
4118,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,29,"$60,627.58 ","$11,176.20 ","$10,435.65 "
4122,110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD
ROME, GA 30165
(34.278178996000065, -85.19410857599996)",Yes,N,Yes,Y,Y,Yes,N,NA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,70,"$52,805.87 ","$10,774.32 ","$8,478.22 "
4144,110177,DOCTORS HOSPITAL,"3651 WHEELER ROAD
AUGUSTA, GA 30909
(33.48252741600004, -82.09114587699997)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,11,"$209,547.63 ","$39,975.54 ","$30,732.81 "
4155,110177,DOCTORS HOSPITAL,"3651 WHEELER ROAD
AUGUSTA, GA 30909
(33.48252741600004, -82.09114587699997)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,14,"$65,229.92 ","$12,664.85 ","$11,620.57 "
4158,110177,DOCTORS HOSPITAL,"3651 WHEELER ROAD
AUGUSTA, GA 30909
(33.48252741600004, -82.09114587699997)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,13,"$73,320.76 ","$12,736.38 ","$9,403.23 "
4175,110177,DOCTORS HOSPITAL,"3651 WHEELER ROAD
AUGUSTA, GA 30909
(33.48252741600004, -82.09114587699997)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,12,"$50,728.91 ","$10,021.58 ","$6,058.41 "
4240,110184,WELLSTAR DOUGLAS HOSPITAL,"8954 HOSPITAL DRIVE
DOUGLASVILLE, GA 30134
(33.73847916700004, -84.73317021599996)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,No,Y,Y,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,GA - Atlanta,15,"$54,340.73 ","$14,558.40 ","$13,514.66 "
4316,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,252 - OTHER VASCULAR PROCEDURES W MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,23,"$64,396.21 ","$18,069.69 ","$17,169.60 "
4327,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,14,"$147,235.85 ","$35,583.50 ","$34,764.50 "
4341,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,13,"$65,929.61 ","$11,769.38 ","$10,818.92 "
4348,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,20,"$55,623.70 ","$13,039.40 ","$10,349.80 "
4354,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,27,"$44,862.18 ","$11,841.14 ","$10,720.62 "
4364,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,11,"$56,144.81 ","$10,912.18 ","$9,883.09 "
4373,110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY
STOCKBRIDGE, GA 30281
(33.50930990300003, -84.22558316299995)",No,N,Yes,Y,Does not have a Cardiac Surgery Program,No,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,23,"$53,746.17 ","$15,527.95 ","$14,551.95 "
4389,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,13,"$78,886.61 ","$10,630.92 ","$9,595.84 "
4398,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,18,"$201,070.66 ","$33,909.61 ","$32,658.94 "
4408,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,11,"$68,880.00 ","$13,945.45 ","$13,330.90 "
4415,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,14,"$69,564.35 ","$13,160.50 ","$10,276.78 "
4416,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,253 - OTHER VASCULAR PROCEDURES W CC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,22,"$82,691.04 ","$14,598.22 ","$13,492.13 "
4451,110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY
SNELLVILLE, GA 30078
(33.87745528200003, -84.01959756599996)",Yes,N,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,12,"$69,759.25 ","$14,720.16 ","$13,873.83 "
4482,110198,NORTH FULTON HOSPITAL,"3000 HOSPITAL BOULEVARD
ROSWELL, GA 30076
(34.062344103000044, -84.32048394099996)",Yes,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NORTH FULTON REGIONAL HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,GA - Atlanta,14,"$222,836.35 ","$28,843.35 ","$27,351.92 "
4574,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,11,"$37,974.00 ","$6,759.90 ","$4,902.54 "
4584,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,62,"$53,208.46 ","$12,584.69 ","$8,993.88 "
4592,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,46,"$53,145.36 ","$14,134.76 ","$12,762.08 "
4596,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,252 - OTHER VASCULAR PROCEDURES W MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,12,"$60,246.75 ","$20,007.00 ","$15,338.25 "
4620,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,14,"$35,861.57 ","$9,593.50 ","$7,060.57 "
4626,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,14,"$72,154.07 ","$15,641.00 ","$14,837.00 "
4634,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,21,"$108,043.61 ","$29,968.09 ","$28,855.61 "
4642,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,253 - OTHER VASCULAR PROCEDURES W CC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,19,"$57,610.00 ","$13,368.00 ","$12,540.63 "
4644,110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST
FAYETTEVILLE, GA 30214
(33.451039507000075, -84.50697213699993)",No,Y,Yes,Y,Does not have a Cardiac Surgery Program,Yes,N,NA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,22,"$43,681.31 ","$9,814.86 ","$7,873.27 "
